factory,var_type,var_name,order,machine,value
1,start,"start[14,1]",14,1,24.355314
1,start,"start[14,2]",14,2,35.019864
1,start,"start[14,3]",14,3,44.513782
1,start,"start[14,4]",14,4,53.338944
1,start,"start[14,5]",14,5,62.021787
1,start,"start[18,1]",18,1,53.3
1,start,"start[18,2]",18,2,61.903847
1,start,"start[18,3]",18,3,72.301957
1,start,"start[18,4]",18,4,82.180192
1,start,"start[18,5]",18,5,91.029328
1,start,"start[29,1]",29,1,15.5
1,start,"start[29,2]",29,2,24.355314
1,start,"start[29,3]",29,3,35.019864
1,start,"start[29,4]",29,4,44.513782
1,start,"start[29,5]",29,5,53.338944
1,start,"start[31,1]",31,1,71.741642
1,start,"start[31,2]",31,2,78.89752
1,start,"start[31,3]",31,3,88.686612
1,start,"start[31,4]",31,4,97.374931
1,start,"start[31,5]",31,5,105.724906
1,start,"start[38,1]",38,1,40.7
1,start,"start[38,2]",38,2,51.281241
1,start,"start[38,3]",38,3,59.732428
1,start,"start[38,4]",38,4,67.297086
1,start,"start[38,5]",38,5,75.475607
1,start,"start[39,1]",39,1,65.6
1,start,"start[39,2]",39,2,72.301957
1,start,"start[39,3]",39,3,82.180192
1,start,"start[39,4]",39,4,91.029328
1,start,"start[39,5]",39,5,99.769556
1,start,"start[46,1]",46,1,31.615077
1,start,"start[46,2]",46,2,43.699778
1,start,"start[46,3]",46,3,52.516129
1,start,"start[46,4]",46,4,60.675852
1,start,"start[46,5]",46,5,69.323235
1,start,"start[56,1]",56,1,3.5
1,start,"start[56,2]",56,2,12.160679
1,start,"start[56,3]",56,3,22.252793
1,start,"start[56,4]",56,4,32.25831
1,start,"start[56,5]",56,5,41.526361
1,o,"o[14,1]",14,1,31.615077
1,o,"o[14,2]",14,2,43.699778
1,o,"o[14,3]",14,3,52.516129
1,o,"o[14,4]",14,4,60.675852
1,o,"o[14,5]",14,5,69.323235
1,o,"o[18,1]",18,1,61.903847
1,o,"o[18,2]",18,2,72.301957
1,o,"o[18,3]",18,3,82.180192
1,o,"o[18,4]",18,4,91.029328
1,o,"o[18,5]",18,5,99.769556
1,o,"o[29,1]",29,1,24.355314
1,o,"o[29,2]",29,2,35.019864
1,o,"o[29,3]",29,3,44.513782
1,o,"o[29,4]",29,4,53.338944
1,o,"o[29,5]",29,5,62.021787
1,o,"o[31,1]",31,1,77.677556
1,o,"o[31,2]",31,2,85.996147
1,o,"o[31,3]",31,3,95.14246
1,o,"o[31,4]",31,4,103.697234
1,o,"o[31,5]",31,5,111.740977
1,o,"o[38,1]",38,1,47.162106
1,o,"o[38,2]",38,2,58.631418
1,o,"o[38,3]",38,3,66.908706
1,o,"o[38,4]",38,4,74.420263
1,o,"o[38,5]",38,5,82.584614
1,o,"o[39,1]",39,1,71.741642
1,o,"o[39,2]",39,2,78.89752
1,o,"o[39,3]",39,3,88.686612
1,o,"o[39,4]",39,4,97.374931
1,o,"o[39,5]",39,5,105.724906
1,o,"o[46,1]",46,1,37.975172
1,o,"o[46,2]",46,2,51.281241
1,o,"o[46,3]",46,3,59.732428
1,o,"o[46,4]",46,4,67.297086
1,o,"o[46,5]",46,5,75.475607
1,o,"o[56,1]",56,1,12.160679
1,o,"o[56,2]",56,2,22.252793
1,o,"o[56,3]",56,3,32.25831
1,o,"o[56,4]",56,4,41.526361
1,o,"o[56,5]",56,5,50.53604
1,t,t[14],14,,70.923235
1,t,t[18],18,,101.369556
1,t,t[29],29,,65.921787
1,t,t[31],31,,112.440977
1,t,t[38],38,,85.584614
1,t,t[39],39,,113.124906
1,t,t[46],46,,79.775607
1,t,t[56],56,,52.43604
1,d,d[14],14,,0.123235
1,d,d[18],18,,0.0
1,d,d[29],29,,0.0
1,d,d[31],31,,0.0
1,d,d[38],38,,0.0
