factory,var_type,var_name,order,machine,value
1,start,"start[1,1]",1,1,21.1
1,start,"start[1,2]",1,2,27.230789
1,start,"start[1,3]",1,3,33.628287
1,start,"start[1,4]",1,4,43.265463
1,start,"start[1,5]",1,5,51.872568
1,start,"start[7,1]",7,1,9.5
1,start,"start[7,2]",7,2,17.597518
1,start,"start[7,3]",7,3,25.357095
1,start,"start[7,4]",7,4,33.628287
1,start,"start[7,5]",7,5,43.265463
1,start,"start[12,1]",12,1,32.909637
1,start,"start[12,2]",12,2,40.183078
1,start,"start[12,3]",12,3,47.349284
1,start,"start[12,4]",12,4,56.91512
1,start,"start[12,5]",12,5,65.476354
1,start,"start[18,1]",18,1,27.230789
1,start,"start[18,2]",18,2,33.210786
1,start,"start[18,3]",18,3,40.077554
1,start,"start[18,4]",18,4,50.265313
1,start,"start[18,5]",18,5,58.798724
1,start,"start[25,1]",25,1,45.6
1,start,"start[25,2]",25,2,51.607491
1,start,"start[25,3]",25,3,57.493333
1,start,"start[25,4]",25,4,65.476354
1,start,"start[25,5]",25,5,73.633277
1,o,"o[1,1]",1,1,27.230789
1,o,"o[1,2]",1,2,33.210786
1,o,"o[1,3]",1,3,40.077554
1,o,"o[1,4]",1,4,50.265313
1,o,"o[1,5]",1,5,58.798724
1,o,"o[7,1]",7,1,17.597518
1,o,"o[7,2]",7,2,25.357095
1,o,"o[7,3]",7,3,33.628287
1,o,"o[7,4]",7,4,43.265463
1,o,"o[7,5]",7,5,51.872568
1,o,"o[12,1]",12,1,40.183078
1,o,"o[12,2]",12,2,47.349284
1,o,"o[12,3]",12,3,54.897373
1,o,"o[12,4]",12,4,65.476354
1,o,"o[12,5]",12,5,73.633277
1,o,"o[18,1]",18,1,32.909637
1,o,"o[18,2]",18,2,38.779086
1,o,"o[18,3]",18,3,45.743233
1,o,"o[18,4]",18,4,56.91512
1,o,"o[18,5]",18,5,64.683917
1,o,"o[25,1]",25,1,51.607491
1,o,"o[25,2]",25,2,57.493333
1,o,"o[25,3]",25,3,63.469843
1,o,"o[25,4]",25,4,72.131294
1,o,"o[25,5]",25,5,79.647116
1,t,t[1],1,,64.998724
1,t,t[7],7,,55.872568
1,t,t[12],12,,74.033277
1,t,t[18],18,,69.283917
1,t,t[25],25,,86.547116
1,d,d[1],1,,0.0
1,d,d[7],7,,0.0
1,d,d[12],12,,0.0
1,d,d[18],18,,0.0
1,d,d[25],25,,0.0
2,start,"start[5,1]",5,1,29.656787
2,start,"start[5,2]",5,2,42.67194
2,start,"start[5,3]",5,3,53.640695
2,start,"start[5,4]",5,4,63.415004
2,start,"start[11,1]",11,1,41.1
2,start,"start[11,2]",11,2,53.640695
2,start,"start[11,3]",11,3,62.820238
2,start,"start[11,4]",11,4,73.15579
2,start,"start[23,1]",23,1,67.800582
2,start,"start[23,2]",23,2,81.493826
2,start,"start[23,3]",23,3,95.926722
2,start,"start[23,4]",23,4,108.515367
2,start,"start[29,1]",29,1,2.5
2,start,"start[29,2]",29,2,12.436802
2,start,"start[29,3]",29,3,23.157088
2,start,"start[29,4]",29,4,31.748542
