factory,var_type,var_name,order,machine,value
1,start,"start[2,1]",2,1,75.342091
1,start,"start[2,2]",2,2,89.242841
1,start,"start[2,3]",2,3,102.957039
1,start,"start[3,1]",3,1,48.60219
1,start,"start[3,2]",3,2,59.324904
1,start,"start[3,3]",3,3,67.073775
1,start,"start[4,1]",4,1,2.6
1,start,"start[4,2]",4,2,11.378227
1,start,"start[4,3]",4,3,19.961573
1,start,"start[7,1]",7,1,63.634322
1,start,"start[7,2]",7,2,75.342091
1,start,"start[7,3]",7,3,87.496751
1,start,"start[8,1]",8,1,22.246358
1,start,"start[8,2]",8,2,34.03698
1,start,"start[8,3]",8,3,45.28442
1,start,"start[16,1]",16,1,11.378227
1,start,"start[16,2]",16,2,22.246358
1,start,"start[16,3]",16,3,32.687955
1,start,"start[17,1]",17,1,55.702687
1,start,"start[17,2]",17,2,66.17072
1,start,"start[17,3]",17,3,73.536422
1,start,"start[18,1]",18,1,40.739122
1,start,"start[18,2]",18,2,52.060193
1,start,"start[18,3]",18,3,60.661876
1,start,"start[25,1]",25,1,34.03698
1,start,"start[25,2]",25,2,45.28442
1,start,"start[25,3]",25,3,54.98492
1,o,"o[2,1]",2,1,89.242841
1,o,"o[2,2]",2,2,102.957039
1,o,"o[2,3]",2,3,114.094429
1,o,"o[3,1]",3,1,55.702687
1,o,"o[3,2]",3,2,66.17072
1,o,"o[3,3]",3,3,73.10712
1,o,"o[4,1]",4,1,11.378227
1,o,"o[4,2]",4,2,19.961573
1,o,"o[4,3]",4,3,27.369986
1,o,"o[7,1]",7,1,75.342091
1,o,"o[7,2]",7,2,87.496751
1,o,"o[7,3]",7,3,97.630161
1,o,"o[8,1]",8,1,34.03698
1,o,"o[8,2]",8,2,45.28442
1,o,"o[8,3]",8,3,54.98492
1,o,"o[16,1]",16,1,22.246358
1,o,"o[16,2]",16,2,32.687955
1,o,"o[16,3]",16,3,41.789247
1,o,"o[17,1]",17,1,63.634322
1,o,"o[17,2]",17,2,73.536422
1,o,"o[17,3]",17,3,79.940667
1,o,"o[18,1]",18,1,48.60219
1,o,"o[18,2]",18,2,59.324904
1,o,"o[18,3]",18,3,67.073775
1,o,"o[25,1]",25,1,40.739122
1,o,"o[25,2]",25,2,52.060193
1,o,"o[25,3]",25,3,60.661876
1,t,t[2],2,,115.094429
1,t,t[3],3,,74.40712
1,t,t[4],4,,31.169986
1,t,t[7],7,,99.430161
1,t,t[8],8,,58.48492
1,t,t[16],16,,45.689247
1,t,t[17],17,,81.540667
1,t,t[18],18,,69.373775
1,t,t[25],25,,62.361876
1,d,d[2],2,,0.0
1,d,d[3],3,,0.0
1,d,d[4],4,,0.0
1,d,d[7],7,,0.0
1,d,d[8],8,,0.0
1,d,d[16],16,,0.0
1,d,d[17],17,,0.0
1,d,d[18],18,,0.0
1,d,d[25],25,,0.0
2,start,"start[6,1]",6,1,52.795485
2,start,"start[6,2]",6,2,65.444273
2,start,"start[6,3]",6,3,76.845212
2,start,"start[6,4]",6,4,87.131089
2,start,"start[15,1]",15,1,19.169907
2,start,"start[15,2]",15,2,30.331072
2,start,"start[15,3]",15,3,41.16253
2,start,"start[15,4]",15,4,51.347185
2,start,"start[23,1]",23,1,64.106605
2,start,"start[23,2]",23,2,76.845212
2,start,"start[23,3]",23,3,87.73008
2,start,"start[23,4]",23,4,97.758768
2,start,"start[29,1]",29,1,29.938567
2,start,"start[29,2]",29,2,42.396767
2,start,"start[29,3]",29,3,55.089986
2,start,"start[29,4]",29,4,65.528099
2,start,"start[44,1]",44,1,42.396767
2,start,"start[44,2]",44,2,55.089986
2,start,"start[44,3]",44,3,65.528099
2,start,"start[44,4]",44,4,77.407463
2,start,"start[54,1]",54,1,8.2
2,start,"start[54,2]",54,2,19.169907
2,start,"start[54,3]",54,3,30.331072
2,start,"start[54,4]",54,4,40.412614
2,o,"o[6,1]",6,1,64.106605
2,o,"o[6,2]",6,2,76.845212
2,o,"o[6,3]",6,3,86.584813
2,o,"o[6,4]",6,4,97.758768
2,o,"o[15,1]",15,1,29.938567
2,o,"o[15,2]",15,2,41.16253
2,o,"o[15,3]",15,3,51.347185
2,o,"o[15,4]",15,4,61.440599
